id,Datum,Umsatz,is_train,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Year,Month,Day,Weekday,IsWeekend,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6
1505071,2015-05-07,119.486322756166,True,6.0,12.0,16.0,21.0,0.0,2015,5,7,3,False,True,False,False,False,False,False
1505081,2015-05-08,108.528740811492,True,2.0,11.5,11.0,0.0,0.0,2015,5,8,4,False,True,False,False,False,False,False
1505091,2015-05-09,122.939690460506,True,7.0,13.5,14.0,61.0,0.0,2015,5,9,5,True,True,False,False,False,False,False
1505101,2015-05-10,54.676729153515,True,2.0,12.75,18.0,0.0,0.0,2015,5,10,6,True,True,False,False,False,False,False
1505111,2015-05-11,129.877961813861,True,0.0,19.75,11.0,0.0,0.0,2015,5,11,0,False,True,False,False,False,False,False
1505121,2015-05-12,94.6018729487518,True,7.0,14.625,14.0,63.0,0.0,2015,5,12,1,False,True,False,False,False,False,False
1505131,2015-05-13,166.814781762185,True,7.0,11.875,16.0,21.0,0.0,2015,5,13,2,False,True,False,False,False,False,False
1505141,2015-05-14,53.434236162362,True,7.0,11.25,10.0,20.0,0.0,2015,5,14,3,False,True,False,False,False,False,False
1505151,2015-05-15,147.271258346731,True,6.0,13.5,9.0,0.0,0.0,2015,5,15,4,False,True,False,False,False,False,False
1505161,2015-05-16,164.984948024753,True,7.0,10.5,11.0,61.0,0.0,2015,5,16,5,True,True,False,False,False,False,False
1505171,2015-05-17,63.05558764595,True,3.0,12.625,17.0,21.0,0.0,2015,5,17,6,True,True,False,False,False,False,False
1505181,2015-05-18,103.802316848696,True,6.0,11.625,8.0,61.0,0.0,2015,5,18,0,False,True,False,False,False,False,False
1505191,2015-05-19,142.786482873821,True,6.0,10.125,11.0,63.0,0.0,2015,5,19,1,False,True,False,False,False,False,False
1505201,2015-05-20,92.0360687468511,True,5.0,12.25,9.0,63.0,0.0,2015,5,20,2,False,True,False,False,False,False,False
1505211,2015-05-21,147.957523681187,True,6.0,12.625,10.0,61.0,0.0,2015,5,21,3,False,True,False,False,False,False,False
1505221,2015-05-22,146.094397822298,True,4.0,17.0,12.0,0.0,0.0,2015,5,22,4,False,True,False,False,False,False,False
1505231,2015-05-23,212.693141838497,True,5.0,13.375,8.0,0.0,0.0,2015,5,23,5,True,True,False,False,False,False,False
1505241,2015-05-24,125.559999732516,True,2.0,14.375,8.0,0.0,0.0,2015,5,24,6,True,True,False,False,False,False,False
1505251,2015-05-25,93.8478895546048,True,7.0,11.75,10.0,61.0,0.0,2015,5,25,0,False,True,False,False,False,False,False
1505261,2015-05-26,126.885645229909,True,6.0,13.0,14.0,21.0,0.0,2015,5,26,1,False,True,False,False,False,False,False
1505271,2015-05-27,102.221242794941,True,7.0,12.625,13.0,61.0,0.0,2015,5,27,2,False,True,False,False,False,False,False
1505281,2015-05-28,113.871596753032,True,6.0,13.125,12.0,63.0,0.0,2015,5,28,3,False,True,False,False,False,False,False
1505291,2015-05-29,132.425641438842,True,6.0,14.625,8.0,61.0,0.0,2015,5,29,4,False,True,False,False,False,False,False
1505301,2015-05-30,120.295569303579,True,4.0,11.625,15.0,61.0,0.0,2015,5,30,5,True,True,False,False,False,False,False
1505311,2015-05-31,53.2747806032447,True,7.0,14.5,10.0,61.0,0.0,2015,5,31,6,True,True,False,False,False,False,False
1506011,2015-06-01,131.799875274321,True,5.0,14.25,16.0,0.0,0.0,2015,6,1,0,False,True,False,False,False,False,False
1506021,2015-06-02,96.0309134237217,True,7.0,14.25,14.0,61.0,0.0,2015,6,2,1,False,True,False,False,False,False,False
1506031,2015-06-03,92.2734256379415,True,6.0,15.25,18.0,21.0,0.0,2015,6,3,2,False,True,False,False,False,False,False
1506041,2015-06-04,157.745638949818,True,0.0,16.375,9.0,0.0,0.0,2015,6,4,3,False,True,False,False,False,False,False
1506051,2015-06-05,90.8260563665041,True,0.0,22.625,9.0,0.0,0.0,2015,6,5,4,False,True,False,False,False,False,False
1506061,2015-06-06,160.016912242355,True,3.0,18.5,19.0,10.0,0.0,2015,6,6,5,True,True,False,False,False,False,False
1506071,2015-06-07,81.0228908423745,True,4.0,16.625,15.0,0.0,0.0,2015,6,7,6,True,True,False,False,False,False,False
1506081,2015-06-08,118.620010509136,True,6.0,14.375,12.0,0.0,0.0,2015,6,8,0,False,True,False,False,False,False,False
1506091,2015-06-09,103.751614199022,True,3.0,15.25,8.0,0.0,0.0,2015,6,9,1,False,True,False,False,False,False,False
1506101,2015-06-10,109.672600519434,True,0.0,18.0,7.0,0.0,0.0,2015,6,10,2,False,True,False,False,False,False,False
1506111,2015-06-11,82.2394493227455,True,1.0,16.0,10.0,0.0,0.0,2015,6,11,3,False,True,False,False,False,False,False
1506121,2015-06-12,110.933345275547,True,0.0,20.25,10.0,0.0,0.0,2015,6,12,4,False,True,False,False,False,False,False
1506131,2015-06-13,149.304738265576,True,6.0,21.875,12.0,61.0,0.0,2015,6,13,5,True,True,False,False,False,False,False
1506141,2015-06-14,54.200791257504,True,7.0,14.375,12.0,0.0,0.0,2015,6,14,6,True,True,False,False,False,False,False
1506151,2015-06-15,142.542446445232,True,8.0,13.625,11.0,21.0,0.0,2015,6,15,0,False,True,False,False,False,False,False
1506161,2015-06-16,79.09829297271379,True,7.0,13.625,14.0,0.0,0.0,2015,6,16,1,False,True,False,False,False,False,False
1506171,2015-06-17,97.5436336746583,True,7.0,16.5,9.0,61.0,0.0,2015,6,17,2,False,True,False,False,False,False,False
1506181,2015-06-18,140.824064614319,True,7.0,13.25,13.0,61.0,0.0,2015,6,18,3,False,True,False,False,False,False,False
1506191,2015-06-19,119.985803432121,True,7.0,14.25,14.0,61.0,0.0,2015,6,19,4,False,True,False,False,False,False,False
1506201,2015-06-20,146.634813820399,True,5.0,17.125,13.0,0.0,1.0,2015,6,20,5,True,True,False,False,False,False,False
1506211,2015-06-21,77.1354317914719,True,6.0,15.75,6.0,0.0,1.0,2015,6,21,6,True,True,False,False,False,False,False
1506221,2015-06-22,135.938737758693,True,5.0,13.5,8.0,61.0,1.0,2015,6,22,0,False,True,False,False,False,False,False
1506231,2015-06-23,122.481453982781,True,5.0,16.5,10.0,21.0,1.0,2015,6,23,1,False,True,False,False,False,False,False
1506241,2015-06-24,128.059192073461,True,8.0,12.625,14.0,61.0,1.0,2015,6,24,2,False,True,False,False,False,False,False
1506251,2015-06-25,178.518522583761,True,6.0,17.125,8.0,21.0,1.0,2015,6,25,3,False,True,False,False,False,False,False
1506261,2015-06-26,148.837350354137,True,7.0,19.25,5.0,61.0,1.0,2015,6,26,4,False,True,False,False,False,False,False
1506271,2015-06-27,169.797038127635,True,7.0,19.375,16.0,61.0,1.0,2015,6,27,5,True,True,False,False,False,False,False
1506281,2015-06-28,77.928316055467,True,2.0,19.875,10.0,0.0,1.0,2015,6,28,6,True,True,False,False,False,False,False
1506291,2015-06-29,167.270204460311,True,3.0,21.5,12.0,0.0,0.0,2015,6,29,0,False,True,False,False,False,False,False
1506301,2015-06-30,148.605225316688,True,3.0,20.25,9.0,0.0,0.0,2015,6,30,1,False,True,False,False,False,False,False
1507011,2015-07-01,120.186667934639,True,0.0,23.125,13.0,0.0,0.0,2015,7,1,2,False,True,False,False,False,False,False
1507021,2015-07-02,146.638389294812,True,0.0,27.375,12.0,0.0,0.0,2015,7,2,3,False,True,False,False,False,False,False
1507031,2015-07-03,144.951813259044,True,1.0,25.625,10.0,0.0,0.0,2015,7,3,4,False,True,False,False,False,False,False
1507041,2015-07-04,147.076833346115,True,0.0,26.5,10.0,0.0,0.0,2015,7,4,5,True,True,False,False,False,False,False
1507051,2015-07-05,42.8195772957965,True,4.0,25.25,9.0,21.0,0.0,2015,7,5,6,True,True,False,False,False,False,False
1507061,2015-07-06,152.361597385545,True,3.0,19.875,16.0,0.0,0.0,2015,7,6,0,False,True,False,False,False,False,False
1507071,2015-07-07,84.0059287460532,True,4.0,24.75,9.0,61.0,0.0,2015,7,7,1,False,True,False,False,False,False,False
1507081,2015-07-08,102.368510926785,True,6.0,16.625,16.0,63.0,0.0,2015,7,8,2,False,True,False,False,False,False,False
1507091,2015-07-09,135.630723416396,True,6.0,14.375,24.0,61.0,0.0,2015,7,9,3,False,True,False,False,False,False,False
1507101,2015-07-10,124.786803993428,True,3.0,16.125,18.0,21.0,0.0,2015,7,10,4,False,True,False,False,False,False,False
1507111,2015-07-11,130.113145531335,True,6.0,17.75,9.0,21.0,0.0,2015,7,11,5,True,True,False,False,False,False,False
1507121,2015-07-12,88.6540564733359,True,7.0,19.25,12.0,61.0,0.0,2015,7,12,6,True,True,False,False,False,False,False
1507131,2015-07-13,139.54366165469,True,6.0,19.375,11.0,0.0,0.0,2015,7,13,0,False,True,False,False,False,False,False
1507141,2015-07-14,130.501224284384,True,3.0,19.625,9.0,0.0,0.0,2015,7,14,1,False,True,False,False,False,False,False
1507151,2015-07-15,107.10110548093,True,3.0,20.125,14.0,0.0,0.0,2015,7,15,2,False,True,False,False,False,False,False
1507161,2015-07-16,137.546863233232,True,4.0,18.75,7.0,0.0,0.0,2015,7,16,3,False,True,False,False,False,False,False
1507171,2015-07-17,59.6756480447039,True,4.0,23.25,12.0,21.0,0.0,2015,7,17,4,False,True,False,False,False,False,False
1507181,2015-07-18,103.421875467186,True,2.0,20.875,16.0,0.0,0.0,2015,7,18,5,True,True,False,False,False,False,False
1507191,2015-07-19,72.7912616085759,True,7.0,14.5,5.0,63.0,0.0,2015,7,19,6,True,True,False,False,False,False,False
1507201,2015-07-20,112.088314087437,True,6.0,18.375,12.0,20.0,0.0,2015,7,20,0,False,True,False,False,False,False,False
1507211,2015-07-21,110.3163345983,True,3.0,21.375,16.0,0.0,0.0,2015,7,21,1,False,True,False,False,False,False,False
1507221,2015-07-22,142.22779347136,True,2.0,23.75,12.0,0.0,0.0,2015,7,22,2,False,True,False,False,False,False,False
1507231,2015-07-23,203.264125340781,True,5.0,18.375,12.0,61.0,0.0,2015,7,23,3,False,True,False,False,False,False,False
1507241,2015-07-24,190.774205174228,True,7.0,19.375,10.0,0.0,0.0,2015,7,24,4,False,True,False,False,False,False,False
1507251,2015-07-25,153.059769404023,True,6.0,20.0,10.0,95.0,0.0,2015,7,25,5,True,True,False,False,False,False,False
1507261,2015-07-26,128.285416683932,True,5.0,16.75,19.0,61.0,0.0,2015,7,26,6,True,True,False,False,False,False,False
1507271,2015-07-27,133.375781082704,True,7.0,15.875,8.0,61.0,0.0,2015,7,27,0,False,True,False,False,False,False,False
1507281,2015-07-28,145.923878713879,True,7.0,17.375,15.0,63.0,0.0,2015,7,28,1,False,True,False,False,False,False,False
1507291,2015-07-29,158.819215783308,True,5.0,14.875,12.0,61.0,0.0,2015,7,29,2,False,True,False,False,False,False,False
1507301,2015-07-30,146.484382697433,True,7.0,14.0,16.0,61.0,0.0,2015,7,30,3,False,True,False,False,False,False,False
1507311,2015-07-31,161.092565120206,True,7.0,15.875,15.0,0.0,0.0,2015,7,31,4,False,True,False,False,False,False,False
1508011,2015-08-01,218.255357934206,True,0.0,17.625,12.0,0.0,0.0,2015,8,1,5,True,True,False,False,False,False,False
1508021,2015-08-02,79.8524484948349,True,0.0,21.5,8.0,0.0,0.0,2015,8,2,6,True,True,False,False,False,False,False
1508031,2015-08-03,146.571539190605,True,0.0,26.0,7.0,0.0,0.0,2015,8,3,0,False,True,False,False,False,False,False
1508041,2015-08-04,181.610236114437,True,2.0,26.5,15.0,61.0,0.0,2015,8,4,1,False,True,False,False,False,False,False
1508051,2015-08-05,159.979977487315,True,2.0,21.75,8.0,21.0,0.0,2015,8,5,2,False,True,False,False,False,False,False
1508061,2015-08-06,205.307474929514,True,1.0,27.625,6.0,0.0,0.0,2015,8,6,3,False,True,False,False,False,False,False
1508071,2015-08-07,161.405348220657,True,4.0,20.0,9.0,63.0,0.0,2015,8,7,4,False,True,False,False,False,False,False
1508081,2015-08-08,257.886451180439,True,6.0,19.125,10.0,0.0,0.0,2015,8,8,5,True,True,False,False,False,False,False
1508091,2015-08-09,99.38449711713059,True,0.0,21.0,10.0,0.0,0.0,2015,8,9,6,True,True,False,False,False,False,False
1508101,2015-08-10,107.823834818728,True,3.0,22.5,8.0,21.0,0.0,2015,8,10,0,False,True,False,False,False,False,False
1508111,2015-08-11,111.719493582218,True,4.0,22.125,7.0,0.0,0.0,2015,8,11,1,False,True,False,False,False,False,False
1508121,2015-08-12,105.910085115263,True,5.0,19.125,9.0,21.0,0.0,2015,8,12,2,False,True,False,False,False,False,False
1508131,2015-08-13,130.032330328273,True,0.0,20.75,13.0,0.0,0.0,2015,8,13,3,False,True,False,False,False,False,False
1508141,2015-08-14,136.48598470265,True,4.0,24.0,14.0,0.0,0.0,2015,8,14,4,False,True,False,False,False,False,False
1508151,2015-08-15,143.900495093016,True,7.0,20.875,8.0,61.0,0.0,2015,8,15,5,True,True,False,False,False,False,False
1508161,2015-08-16,70.3788768512555,True,6.0,21.5,10.0,0.0,0.0,2015,8,16,6,True,True,False,False,False,False,False
1508171,2015-08-17,131.235107926437,True,7.0,19.375,14.0,61.0,0.0,2015,8,17,0,False,True,False,False,False,False,False
1508181,2015-08-18,150.330138057285,True,7.0,19.25,13.0,21.0,0.0,2015,8,18,1,False,True,False,False,False,False,False
1508191,2015-08-19,114.337019826085,True,3.0,19.625,8.0,5.0,0.0,2015,8,19,2,False,True,False,False,False,False,False
1508201,2015-08-20,136.545303473007,True,1.0,20.375,8.0,10.0,0.0,2015,8,20,3,False,True,False,False,False,False,False
1508211,2015-08-21,111.539105361957,True,1.0,22.875,7.0,0.0,0.0,2015,8,21,4,False,True,False,False,False,False,False
1508221,2015-08-22,192.310003941578,True,0.0,23.5,12.0,0.0,0.0,2015,8,22,5,True,True,False,False,False,False,False
1508231,2015-08-23,69.2444084339642,True,0.0,21.625,18.0,0.0,0.0,2015,8,23,6,True,True,False,False,False,False,False
1508241,2015-08-24,133.255520595342,True,6.0,20.75,8.0,0.0,0.0,2015,8,24,0,False,True,False,False,False,False,False
1508251,2015-08-25,117.118263733,True,6.0,17.75,12.0,21.0,0.0,2015,8,25,1,False,True,False,False,False,False,False
1508261,2015-08-26,91.6168944111224,True,5.0,22.125,9.0,0.0,0.0,2015,8,26,2,False,True,False,False,False,False,False
1508271,2015-08-27,141.911779920259,True,6.0,18.125,12.0,61.0,0.0,2015,8,27,3,False,True,False,False,False,False,False
1508281,2015-08-28,139.289247760728,True,2.0,19.625,11.0,20.0,0.0,2015,8,28,4,False,True,False,False,False,False,False
1508291,2015-08-29,126.140648787117,True,4.0,20.125,6.0,0.0,0.0,2015,8,29,5,True,True,False,False,False,False,False
1508301,2015-08-30,106.277493756171,True,5.0,19.375,10.0,21.0,0.0,2015,8,30,6,True,True,False,False,False,False,False
1508311,2015-08-31,161.450718481947,True,3.0,21.875,8.0,65.0,0.0,2015,8,31,0,False,True,False,False,False,False,False
1509011,2015-09-01,119.890051286369,True,8.0,17.625,12.0,61.0,0.0,2015,9,1,1,False,True,False,False,False,False,False
1509021,2015-09-02,83.7391536190601,True,5.0,17.0,13.0,21.0,0.0,2015,9,2,2,False,True,False,False,False,False,False
1509031,2015-09-03,114.383066784309,True,3.0,17.75,8.0,0.0,0.0,2015,9,3,3,False,True,False,False,False,False,False
1509041,2015-09-04,143.916404225232,True,7.0,15.625,10.0,61.0,0.0,2015,9,4,4,False,True,False,False,False,False,False
1509051,2015-09-05,156.958185021103,True,5.0,14.125,20.0,61.0,0.0,2015,9,5,5,True,True,False,False,False,False,False
1509061,2015-09-06,82.710116719476,True,5.0,17.0,18.0,0.0,0.0,2015,9,6,6,True,True,False,False,False,False,False
1509071,2015-09-07,153.007856994447,True,0.0,17.25,12.0,0.0,0.0,2015,9,7,0,False,True,False,False,False,False,False
1509081,2015-09-08,101.974900564771,True,2.0,17.5,9.0,0.0,0.0,2015,9,8,1,False,True,False,False,False,False,False
1509091,2015-09-09,85.9654454506722,True,1.0,16.875,10.0,0.0,0.0,2015,9,9,2,False,True,False,False,False,False,False
1509101,2015-09-10,117.413494347263,True,1.0,17.625,14.0,0.0,0.0,2015,9,10,3,False,True,False,False,False,False,False
1509111,2015-09-11,104.972387940673,True,7.0,15.0,12.0,61.0,0.0,2015,9,11,4,False,True,False,False,False,False,False
1509121,2015-09-12,133.717384428962,True,5.0,18.5,8.0,0.0,0.0,2015,9,12,5,True,True,False,False,False,False,False
1509131,2015-09-13,103.751245279575,True,6.0,18.5,5.0,20.0,0.0,2015,9,13,6,True,True,False,False,False,False,False
1509141,2015-09-14,133.510832118078,True,7.0,17.625,6.0,63.0,0.0,2015,9,14,0,False,True,False,False,False,False,False
1509151,2015-09-15,139.402208193743,True,4.0,13.875,10.0,95.0,0.0,2015,9,15,1,False,True,False,False,False,False,False
1509161,2015-09-16,133.689772019809,True,7.0,15.25,6.0,61.0,0.0,2015,9,16,2,False,True,False,False,False,False,False
1509171,2015-09-17,110.514257948888,True,6.0,18.0,12.0,61.0,0.0,2015,9,17,3,False,True,False,False,False,False,False
1509181,2015-09-18,142.732270753669,True,5.0,17.25,10.0,0.0,0.0,2015,9,18,4,False,True,False,False,False,False,False
1509191,2015-09-19,130.810510295333,True,7.0,15.25,7.0,61.0,0.0,2015,9,19,5,True,True,False,False,False,False,False
1509201,2015-09-20,78.983124398745,True,3.0,15.625,15.0,21.0,0.0,2015,9,20,6,True,True,False,False,False,False,False
1509211,2015-09-21,121.131518972434,True,7.0,13.375,6.0,61.0,0.0,2015,9,21,0,False,True,False,False,False,False,False
1509221,2015-09-22,95.7635024410138,True,7.0,14.25,7.0,61.0,0.0,2015,9,22,1,False,True,False,False,False,False,False
1509231,2015-09-23,113.985638571579,True,7.0,14.0,5.0,20.0,0.0,2015,9,23,2,False,True,False,False,False,False,False
1509241,2015-09-24,114.429804827026,True,3.0,16.0,11.0,0.0,0.0,2015,9,24,3,False,True,False,False,False,False,False
1509251,2015-09-25,106.295868104001,True,4.0,14.875,8.0,61.0,0.0,2015,9,25,4,False,True,False,False,False,False,False
1509261,2015-09-26,157.874583198782,True,4.0,15.25,7.0,21.0,0.0,2015,9,26,5,True,True,False,False,False,False,False
1509271,2015-09-27,68.6546901854519,True,1.0,15.25,8.0,0.0,0.0,2015,9,27,6,True,True,False,False,False,False,False
1509281,2015-09-28,110.384754268745,True,2.0,14.625,7.0,0.0,0.0,2015,9,28,0,False,True,False,False,False,False,False
1509291,2015-09-29,107.172499358255,True,2.0,15.625,9.0,0.0,0.0,2015,9,29,1,False,True,False,False,False,False,False
1509301,2015-09-30,115.168250758514,True,0.0,15.375,6.0,0.0,0.0,2015,9,30,2,False,True,False,False,False,False,False
1510011,2015-10-01,111.736624736966,True,1.0,14.75,9.0,0.0,0.0,2015,10,1,3,False,True,False,False,False,False,False
1510021,2015-10-02,135.233441535145,True,2.0,15.375,7.0,10.0,0.0,2015,10,2,4,False,True,False,False,False,False,False
1510031,2015-10-03,59.6051413782784,True,2.0,14.375,9.0,0.0,0.0,2015,10,3,5,True,True,False,False,False,False,False
1510041,2015-10-04,56.1124326265758,True,6.0,15.625,7.0,45.0,0.0,2015,10,4,6,True,True,False,False,False,False,False
1510051,2015-10-05,160.729447285732,True,0.0,16.5,5.0,10.0,0.0,2015,10,5,0,False,True,False,False,False,False,False
1510061,2015-10-06,174.298357024457,True,7.0,14.875,14.0,10.0,0.0,2015,10,6,1,False,True,False,False,False,False,False
1510071,2015-10-07,162.817648369254,True,8.0,13.0,7.0,63.0,0.0,2015,10,7,2,False,True,False,False,False,False,False
1510081,2015-10-08,126.317035048177,True,7.0,11.875,5.0,10.0,0.0,2015,10,8,3,False,True,False,False,False,False,False
1510091,2015-10-09,149.251607689849,True,7.0,11.125,7.0,21.0,0.0,2015,10,9,4,False,True,False,False,False,False,False
1510101,2015-10-10,142.819418608991,True,1.0,9.75,14.0,0.0,0.0,2015,10,10,5,True,True,False,False,False,False,False
1510111,2015-10-11,86.9624118426862,True,0.0,10.25,13.0,5.0,0.0,2015,10,11,6,True,True,False,False,False,False,False
1510121,2015-10-12,192.294672820891,True,0.0,8.625,12.0,5.0,0.0,2015,10,12,0,False,True,False,False,False,False,False
1510131,2015-10-13,121.893907688931,True,7.0,7.75,10.0,61.0,0.0,2015,10,13,1,False,True,False,False,False,False,False
1510141,2015-10-14,111.050169347629,True,7.0,9.0,11.0,61.0,0.0,2015,10,14,2,False,True,False,False,False,False,False
1510151,2015-10-15,137.955865633247,True,7.0,10.375,16.0,61.0,0.0,2015,10,15,3,False,True,False,False,False,False,False
1510161,2015-10-16,152.38092597735,True,7.0,10.0,14.0,61.0,0.0,2015,10,16,4,False,True,False,False,False,False,False
1510171,2015-10-17,156.794820766382,True,7.0,10.75,9.0,61.0,0.0,2015,10,17,5,True,True,False,False,False,False,False
1510181,2015-10-18,23.1084060436499,True,8.0,11.125,10.0,61.0,0.0,2015,10,18,6,True,True,False,False,False,False,False
1510191,2015-10-19,110.888803557782,True,6.0,9.25,7.0,0.0,0.0,2015,10,19,0,False,True,False,False,False,False,False
1510201,2015-10-20,100.850948230594,True,7.0,10.25,8.0,20.0,0.0,2015,10,20,1,False,True,False,False,False,False,False
1510211,2015-10-21,112.590628824215,True,7.0,11.25,7.0,0.0,0.0,2015,10,21,2,False,True,False,False,False,False,False
1510221,2015-10-22,120.599207022792,True,7.0,12.25,10.0,61.0,0.0,2015,10,22,3,False,True,False,False,False,False,False
1510231,2015-10-23,170.601696726685,True,1.0,13.375,15.0,0.0,0.0,2015,10,23,4,False,True,False,False,False,False,False
1510241,2015-10-24,156.651794474863,True,8.0,12.375,6.0,0.0,0.0,2015,10,24,5,True,True,False,False,False,False,False
1510251,2015-10-25,61.41483523667,True,2.0,12.25,15.0,0.0,0.0,2015,10,25,6,True,True,False,False,False,False,False
1510261,2015-10-26,133.31507822802,True,0.0,11.375,6.0,0.0,0.0,2015,10,26,0,False,True,False,False,False,False,False
1510271,2015-10-27,83.2407894196966,True,0.0,10.75,10.0,0.0,0.0,2015,10,27,1,False,True,False,False,False,False,False
1510281,2015-10-28,90.9366155404553,True,1.0,11.25,10.0,5.0,0.0,2015,10,28,2,False,True,False,False,False,False,False
1510291,2015-10-29,149.468634696244,True,2.0,10.5,4.0,10.0,0.0,2015,10,29,3,False,True,False,False,False,False,False
1510301,2015-10-30,105.50955151958,True,7.0,11.375,5.0,10.0,0.0,2015,10,30,4,False,True,False,False,False,False,False
1510311,2015-10-31,115.50901951675,True,1.0,11.75,9.0,10.0,0.0,2015,10,31,5,True,True,False,False,False,False,False
1511011,2015-11-01,82.8860192358928,True,4.0,10.75,6.0,10.0,0.0,2015,11,1,6,True,True,False,False,False,False,False
1511021,2015-11-02,122.852345589113,True,8.0,9.75,5.0,10.0,0.0,2015,11,2,0,False,True,False,False,False,False,False
1511031,2015-11-03,84.553670001191,True,7.0,5.125,4.0,45.0,0.0,2015,11,3,1,False,True,False,False,False,False,False
1511041,2015-11-04,98.2032297845558,True,1.0,8.0,4.0,10.0,0.0,2015,11,4,2,False,True,False,False,False,False,False
1511051,2015-11-05,95.5565289254052,True,6.0,13.375,5.0,61.0,0.0,2015,11,5,3,False,True,False,False,False,False,False
1511061,2015-11-06,70.8871682954291,True,8.0,13.75,6.0,61.0,0.0,2015,11,6,4,False,True,False,False,False,False,False
1511071,2015-11-07,122.555120081886,True,7.0,14.625,9.0,61.0,0.0,2015,11,7,5,True,True,False,False,False,False,False
1511081,2015-11-08,84.144949463918,True,1.0,13.0,12.0,0.0,0.0,2015,11,8,6,True,True,False,False,False,False,False
1511091,2015-11-09,142.252605742127,True,5.0,12.0,15.0,21.0,0.0,2015,11,9,0,False,True,False,False,False,False,False
1511101,2015-11-10,54.2491742553091,True,7.0,15.0,18.0,61.0,0.0,2015,11,10,1,False,True,False,False,False,False,False
1511111,2015-11-11,97.3992914498514,True,8.0,13.625,12.0,61.0,0.0,2015,11,11,2,False,True,False,False,False,False,False
1511121,2015-11-12,68.1250970120964,True,2.0,13.125,17.0,0.0,0.0,2015,11,12,3,False,True,False,False,False,False,False
1511131,2015-11-13,137.78054839384,True,4.0,11.75,19.0,21.0,0.0,2015,11,13,4,False,True,False,False,False,False,False
1511141,2015-11-14,111.437166094331,True,4.0,8.125,14.0,21.0,0.0,2015,11,14,5,True,True,False,False,False,False,False
1511151,2015-11-15,51.1508390696867,True,7.0,8.5,4.0,61.0,0.0,2015,11,15,6,True,True,False,False,False,False,False
1511161,2015-11-16,105.42649422144,True,7.0,12.25,12.0,53.0,0.0,2015,11,16,0,False,True,False,False,False,False,False
1511171,2015-11-17,100.395764258721,True,7.0,10.75,8.0,21.0,0.0,2015,11,17,1,False,True,False,False,False,False,False
1511181,2015-11-18,114.494850154785,True,6.0,10.75,19.0,21.0,0.0,2015,11,18,2,False,True,False,False,False,False,False
1511191,2015-11-19,134.988103054341,True,7.0,10.125,20.0,61.0,0.0,2015,11,19,3,False,True,False,False,False,False,False
1511201,2015-11-20,74.7164382653143,True,7.0,7.75,9.0,61.0,0.0,2015,11,20,4,False,True,False,False,False,False,False
1511211,2015-11-21,101.399264556987,True,7.0,4.5,15.0,63.0,0.0,2015,11,21,5,True,True,False,False,False,False,False
1511221,2015-11-22,24.7966336699915,True,7.0,2.25,18.0,73.0,0.0,2015,11,22,6,True,True,False,False,False,False,False
1511231,2015-11-23,154.755493939717,True,4.0,3.125,8.0,0.0,0.0,2015,11,23,0,False,True,False,False,False,False,False
1511241,2015-11-24,72.2488946542933,True,7.0,3.125,14.0,61.0,0.0,2015,11,24,1,False,True,False,False,False,False,False
1511251,2015-11-25,77.2817709171028,True,7.0,5.125,7.0,61.0,0.0,2015,11,25,2,False,True,False,False,False,False,False
1511261,2015-11-26,88.5864343689461,True,0.0,5.5,7.0,0.0,0.0,2015,11,26,3,False,True,False,False,False,False,False
1511271,2015-11-27,106.092543130648,True,7.0,5.25,11.0,0.0,0.0,2015,11,27,4,False,True,False,False,False,False,False
1511281,2015-11-28,107.179811171241,True,2.0,6.125,11.0,61.0,0.0,2015,11,28,5,True,True,False,False,False,False,False
1511291,2015-11-29,58.3202195832375,True,7.0,8.25,15.0,63.0,0.0,2015,11,29,6,True,True,False,False,False,False,False
1511301,2015-11-30,116.154576103571,True,5.0,5.75,18.0,61.0,0.0,2015,11,30,0,False,True,False,False,False,False,False
1512011,2015-12-01,82.6707016113753,True,6.0,6.75,10.0,21.0,0.0,2015,12,1,1,False,True,False,False,False,False,False
1512021,2015-12-02,76.6057982454552,True,7.0,10.5,9.0,21.0,0.0,2015,12,2,2,False,True,False,False,False,False,False
1512031,2015-12-03,105.563330698629,True,8.0,9.125,8.0,61.0,0.0,2015,12,3,3,False,True,False,False,False,False,False
1512041,2015-12-04,131.863727048158,True,6.0,9.25,17.0,61.0,0.0,2015,12,4,4,False,True,False,False,False,False,False
1512051,2015-12-05,76.8168361163005,True,6.0,9.0,14.0,61.0,0.0,2015,12,5,5,True,True,False,False,False,False,False
1512061,2015-12-06,60.0342630227906,True,7.0,10.875,19.0,20.0,0.0,2015,12,6,6,True,True,False,False,False,False,False
1512071,2015-12-07,88.562588014754,True,6.0,8.25,3.0,0.0,0.0,2015,12,7,0,False,True,False,False,False,False,False
1512081,2015-12-08,81.9208577619633,True,0.0,10.75,8.0,0.0,0.0,2015,12,8,1,False,True,False,False,False,False,False
1512091,2015-12-09,72.712284202785,True,3.0,8.75,12.0,21.0,0.0,2015,12,9,2,False,True,False,False,False,False,False
1512101,2015-12-10,87.3496995999479,True,7.0,6.625,13.0,21.0,0.0,2015,12,10,3,False,True,False,False,False,False,False
1512111,2015-12-11,73.56275671083,True,5.0,6.125,11.0,63.0,0.0,2015,12,11,4,False,True,False,False,False,False,False
